"auth.name","2012","2013","2014","2015","2016","change","change.4","prop.income"
"Stockport",2141,2182,2199,2213,2558,15.5896972435608,4.54926120011117,71.8337545633249
"East Riding of Yorkshire",2281,2434,2075,2056,2557,24.3677042801556,2.89667961461046,66.1578266494179
"Watford",2454,2457,2425,2672,2539,-4.97754491017965,0.854907550625916,66.6754201680672
"Winchester",2337,2371,1943,2400,2531,5.45833333333334,2.01366679446215,38.2673117629271
"Lewisham",2991,2284,3956,3881,2486,-35.9443442411749,-4.51807244198643,31.4683544303797
"Horsham",1897,1878,2221,2463,2457,-0.243605359317897,6.68035602597907,55.3752535496957
"York",2907,2392,2343,2475,2447,-1.13131313131312,-4.21505936829318,29.5174909529554
"Buckinghamshire",1955,1871,1882,1628,2442,50,5.71819133813205,108.485117725455
"North Somerset",1107,1199,1470,1343,2436.40292,81.4149605361131,21.8008650142397,74.9319596693204
"Derby City",2213,2250,2257,2318,2435,5.04745470232959,2.41873039112352,41.8744625967326
"Shropshire",2111,2223,1676,2479,2435,-1.77490923759581,3.63410069008068,47.8013349038084
"St Albans",509,1753,2003,2079,2373,14.1414141414141,46.9416759730005,62.185534591195
"South Lakeland",1945,2294,2489,2910,2330,-19.9312714776632,4.61864211156149,45.1725474990306
"Elmbridge",1471,1689,2404,2381,2297,-3.52792944141117,11.7859136167015,55.8608949416342
"Slough",2173,2184,2245,2319.57247,2286.16752,-1.44013392261031,1.27729212859455,134.308750736566
"Wakefield",2648,2261,2452,2585,2217.828526736,-14.2039254647582,-4.33512769805723,63.3486566883047
"Dudley",2052,2303,1601,2358,2209,-6.31891433418151,1.8602153133213,83.5476550680787
"Exeter",2599,3059,2234,2076,2203,6.1175337186898,-4.04843681068417,32.4018237976173
"Sunderland",2274,2176,2331,2140,2195,2.57009345794393,-0.880063291380473,83.3966565349544
"North Hertfordshire",1461,2083,1059,2017,2174,7.78383738225085,10.4465948905406,64.0353460972018
"Northampton",1606,1913,1627,2035,2161,6.19164619164619,7.70287749442724,69.3294834777029
"Wycombe",2071,1938,2116,2196,2138,-2.64116575591984,0.799157103660209,79.6572280178838
"Thanet",1913,1917,1901,1950,2071,6.20512820512819,2.00378383083211,74.3893678160919
"Chichester",1792,1833,2123,2047.68,2058,0.503984997655891,3.52061449139685,32.6407613005551
"Great Yarmouth",2051,1875,2125,2028,2056,1.38067061143985,0.0608902431536107,68.7395519893012
"Northamptonshire",1628,1812,1613,1607.26101,2044.05539303281,27.1763192359657,5.8545584842741,78.6388471137544
"Oldham",554,475,494,535,2043,281.869158878505,38.5765198573355,112.191103789127
"Aylesbury Vale",1739,1945,2225,2068,2028,-1.93423597678917,3.91831403793346,62.3041474654378
"West Dorset",2109,1869,0,1890,2028,7.3015873015873,-0.974317860156682,51.8007662835249
"Gloucestershire",540,1287,1538,1959,1959,0,38.0098770724359,43.3407079646018
"Wigan",1959,1899,1643,1804,1927,6.81818181818181,-0.410897235929697,69.9201741654572
"New Forest",1480,1520,1625,1658,1923,15.9831121833534,6.7651199223449,63.5282457879088
"Stevenage",1415,1470,1487,1587,1912.7,20.5229993698803,7.8257790151459,43.3296332374329
"Somerset",1583,1812,1897,1858,1904,2.47578040904197,4.72406879180352,94.3508424182359
"Cheltenham",3784,1821,1716,1480,1897,28.1756756756757,-15.8548573939736,46.3927610662754
"Warwickshire",3011,3029,2725,2047,1889,-7.71861260381046,-11.0019890378037,49.1543065313557
"Northumberland",2379,2275,2173,2046,1873,-8.455522971652,-5.80326845334845,124.286662242867
"Solihull",2331,2329,2442,2273,1852,-18.5217773867136,-5.58854793600783,44.9732880038854
"Lincoln",1865,1642,1797,2037,1819,-10.7020127638684,-0.622408800492957,43.3198380566802
"Lancashire",2664,2154,1725,1813,1802,-0.60672917815775,-9.31088965042353,72.1955128205128
"Crawley",1568,1443,1345,534,1799,236.89138576779,3.4954545394863,96.2546816479401
"Tonbridge & Malling",1726,1734,1734,1670,1799,7.72455089820359,1.0409900475786,55.8002481389578
"Sandwell",1874,1972,1685,1797,1733,-3.56149137451308,-1.93653288087535,80.1202034211743
"West Berkshire",1508,1396,1508,1800,1708,-5.11111111111111,3.16244609909773,45.29302572262
"Dacorum",1410,1530,1438,1519,1692,11.3890717577354,4.66351393921056,77.5790921595598
"Waverley",1452,1476,1371,1443,1692,17.2557172557173,3.89829855566328,35.1401869158879
"Spelthorne",1508,1587,1600,1493,1660,11.1855324849297,2.42988535378299,79.731027857829
"Harrogate",1544,1756,1589,1546,1654,6.98576972833118,1.73538953693462,40.7389162561576
"Wolverhampton",2256,3557,1808,2069,1654,-20.0579990333494,-7.46647588448446,53.9993470453803
"Warwick",4309,4474,3262,2101,1647,-21.6087577344122,-21.3716293441404,51.9886363636364
"Stafford",1455,1603,1473,1361,1619,18.95664952241,2.70603509341929,64.8897795591182
"Gateshead",1884,1610,1825,1627,1595,-1.96681007990166,-4.07761968789802,74.0139211136891
"Maidstone",1906,1865,1778,2061,1584,-23.1441048034934,-4.52095416912046,44.5820433436533
"Fareham",1554,1697,1435,1484.005,1580,6.46864397357152,0.415676425111999,64.7806478064781
"Peterborough",1390,1585,1479,1650,1571,-4.78787878787878,3.10752121290867,42.1179624664879
"Mendip",1298,1472,1625,1616.39454,1563,-3.30331108393869,4.754109996656,52.6085493099966
"Sevenoaks",1217,1191,1263,1279,1557,21.7357310398749,6.35294211278099,48.4292379471229
"Calderdale",3328,1913,1861,1695,1538,-9.26253687315635,-17.5495074411069,47.3376423514928
"Salford",1908,1696,1369,1422,1527,7.38396624472574,-5.41654662490555,70.466082141209
"Scarborough",2415,2912,3564,1209,1495,23.6559139784946,-11.2984897270941,27.9126213592233
"Allerdale",2516,2220,1880,1280,1492,16.5625,-12.246479892731,55.7132188200149
"Bolton",1408,1804,1599,1676,1477,-11.873508353222,1.20325014970306,71.0779595765159
"Kingston upon Hull",1441,1181,1093,1259,1474,17.077045274027,0.567667076522982,46.3959710418634
"Epsom & Ewell",1420,1643,1626,1512,1472,-2.64550264550265,0.903183021617626,34.7087950954963
"Rushmoor",1748,1894,1937,1370,1472,7.44525547445257,-4.20527491128506,62.2673434856176
"Chesterfield",1672,1630,1465,1490,1464,-1.74496644295303,-3.26665608159535,57.9572446555819
"Herefordshire",1740,1611,1519,695,1460,110.071942446043,-4.2914135876201,31.377605845691
"Welwyn Hatfield",1578,1568,1342,1330,1445.18377707792,8.66043436676117,-2.17406224532157,78.535191650757
"Swale",1325,1361,1403,1358,1445,6.40648011782032,2.1910807564788,52.3550724637681
"Basingstoke & Deane",1468,1345,1346,1503,1444,-3.92548236859615,-0.411249287553916,53.9208364451083
"Gloucester",2704,2072,1804,1407,1443,2.55863539445629,-14.5297624603417,66.1926605504587
"Darlington",1303,1141,1207,1171,1441,23.0572160546541,2.548636728679,54.397885994715
"Taunton Deane",1605,1191,1432,1165,1435,23.175965665236,-2.76016436486938,29.8336798336798
"Mansfield",1342,1277,1334,1789,1416,-20.8496366685299,1.35091745177698,87.0848708487085
"Blackburn with Darwen",1124,926,1052,747,1388,85.809906291834,5.41581935913047,68.780971258672
"Worthing",74,563,1190,1449,1385,-4.41683919944789,107.995775072256,54.6135646687697
"Mid Sussex",1213,1156,1179,1202,1380,14.8086522462562,3.27722766650476,51.588785046729
"South Hams",1461,1629,1502,1355,1366,0.811808118081174,-1.66681166777305,42.6608369768894
"Leicestershire",1351,1340,1846,1640,1348,-17.8048780487805,-0.0555607215102172,99.7779422649889
"Derbyshire",1284,1369,1330,1222,1342,9.81996726677579,1.11064318350487,107.445956765412
"Tameside",1204,1416,1131,0,1336.91228,NA,2.6523997181517,67.4456343059862
"Weymouth & Portland",1609,1519,1547,1298,1333,2.69645608628659,-4.59557325807534,42.6014701182486
"Test Valley",1165,1293,1223,1286,1331,3.49922239502334,3.38630940352822,50.0940910801656
"Wirral",1430,1276,1239,1229,1284,4.47518307567127,-2.65643516562037,53.7688442211055
"Worcester",1274,512,1271,1665,1279,-23.1831831831832,0.0979720975045284,34.6143437077131
"Dover",1145,1186,1206,1217,1275,4.7658175842235,2.72500581625521,54.0483255616787
"Stratford-on-Avon",2548,2614,1958,1290,1270,-1.55038759689923,-15.9764407586873,52.3279769262464
"Hartlepool",1119,1116,955,1079,1264,17.1455050973123,3.09301640376933,91.9941775836972
"Arun",933,1199,1109,1205,1260,4.56431535269711,7.80085995504838,79.7973400886637
"East Lindsey",1205,1285,1170,1347,1260,-6.45879732739421,1.12205215968302,39.7225725094578
"Bury",1278,1491,1252,1270,1244,-2.04724409448819,-0.671842022881652,48.2170542635659
"North Devon",1502,1377,1272,1268,1228,-3.15457413249212,-4.91059968010456,36.3098758131283
"Huntingdonshire",905,985,1183,1260,1223,-2.93650793650794,7.81879392806162,50.4329896907216
"Shepway",1125,1057,1223,1256,1219,-2.94585987261146,2.02645472433598,63.8219895287958
"St Helens",1394,1372,1433,1231,1215,-1.29975629569455,-3.37747644826432,91.0794602698651
"Hertsmere",1044,1146,1157,1153,1201,4.16305290546401,3.56443189471036,68.6285714285714
"Isle of Wight",1631,1454,1403,1130,1176,4.07079646017698,-7.8514851390208,27.5216475544114
"Carlisle",1653,1754,1665,1124,1166,3.73665480427046,-8.35549617965852,69.1167753408417
"Teignbridge",1349,1346,1087,1106,1165,5.33453887884268,-3.59967592004555,33.6413514293965
"Havant",909,1057,973,930,1137.36768,22.2976,5.76311901799709,66.2508900349947
"Eastleigh",873,1186,1253,1329,1132,-14.8231753197893,6.71071891734889,43.2556362246848
"Hounslow",5314,4619,5209,4633.66666666667,1132,-75.5701028702971,-32.0630228302114,8.63858363858364
"Lancaster",1033,1049,1039,1043,1124,7.7660594439118,2.13309609046493,39.5357017235315
"North East Lincolnshire",939,1478,1450,1169,1112,-4.8759623609923,4.31813130235734,54.5632973503435
"Ashford",1374,1278,1289,1364,1104,-19.0615835777126,-5.32276084218095,47.6683937823834
"Mole Valley",1029,968,824,977,1088,11.3613101330604,1.40360156142312,47.9506390480388
"Nuneaton & Bedworth",1188,1085,0,1168,1083,-7.27739726027397,-2.28685224104939,50.0230946882217
"Trafford",1268,1467,1183,1250,1075,-14,-4.04396312299251,52.5929549902153
"Cotswold",1266,908,927,966,1018,5.38302277432712,-5.30467954192083,42.5229741019215
"East Devon",1260,1408,1077,1000,1008,0.799999999999997,-5.42583909968242,30.6289881494986
"Cumbria",436,437,711,1128,1002,-11.1702127659574,23.1247347976276,114.776632302406
"Hastings",2615,1389,1661,931,998,7.19656283566057,-21.4014178128376,64.9739583333333
"Barnsley",958,961,997,990,995,0.505050505050491,0.951875772019495,52.8692879914984
"Dorset",690,765,727,756.372,988,30.623555604914,9.38983404406819,62.4131396083386
"Wyre Forest",1042,1022,961,939,981,4.47284345047922,-1.49680390652677,67.053998632946
"Rochdale",1124,1260,953,977,960,-1.74002047082908,-3.86617323727705,97.165991902834
"Waveney",838,970,924,898,951,5.90200445434299,3.21293419116808,43.4643510054845
"South Gloucestershire",751,963,970,952,947,-0.525210084033617,5.96867656555364,131.163434903047
"Wychavon",720,705,730,1162,904,-22.2030981067126,5.85441673660925,30.3457536085935
"Gravesham",1081,985,1036,975,900,-7.69230769230769,-4.47782472071157,43.0004777830865
"Reigate and Banstead",1788,1394,1042,2200,899,-59.1363636363636,-15.7930292629394,30.3204047217538
"South Somerset",1417,1469,1451,1274,894,-29.8273155416013,-10.876564921054,42.5511661113755
"Walsall",1599,1640,1566,1104,891,-19.2934782608696,-13.6012796749809,64.14686825054
"Brentwood",862,698,890,849,874,2.94464075382803,0.346225605801886,50.4618937644342
"North Norfolk",769,721,787,760,857,12.7631578947368,2.74569177098418,32.8101071975498
"Lichfield",662,784,879,771,844,9.46822308690014,6.26031874116519,41.7615042058387
"Warrington",1000,980,1006,885,843.32,-4.709604519774,-4.17074761005314,92.8183849345675
"Chiltern",850,814,921,908,843,-7.15859030837004,-0.206521237887247,41.3437959784208
"Wokingham",734,726,874,772,839,8.67875647668394,3.39903252970124,40.5509908168197
"Epping Forest",945,614,706,738,834,13.0081300813008,-3.07550195899335,58.8983050847458
"Dartford",777,837,771,829,823,-0.723763570566945,1.44828371320593,102.109181141439
"East Hampshire",613,556,597,579,820,41.6234887737479,7.54453459359017,41.041041041041
"Sutton",1129,918,878,876,800,-8.67579908675799,-8.25149184902045,31.5457413249211
"Christchurch",855,825,770,730,795,8.90410958904108,-1.8025401991413,27.5658807212205
"East Staffordshire",879,844,761,833,791,-5.0420168067227,-2.60270350789346,58.8104089219331
"Rotherham",844,857,802,822,783,-4.74452554744525,-1.85801699501712,61.2197028928851
"North West Leicestershire",663,676,663,668,782,17.065868263473,4.21333785532143,105.390835579515
"North Lincolnshire",1163,904,777,774,764,-1.29198966408268,-9.97183235927177,100.526315789474
"Suffolk Coastal",647,698,679,738,763,3.38753387533875,4.20896063336398,43.3030646992054
"Surrey Heath",388,430,777,0,752,NA,17.9903606910145,106.214689265537
"Lincolnshire",327,758,781,713,751,5.32959326788219,23.1042498564316,118.081761006289
"Bassetlaw",761,681,700,740,750,1.35135135135135,-0.363342092615182,68.1818181818182
"South Tyneside",842,1008,1015,985,745,-24.3654822335025,-3.01355397660694,54.8197203826343
"Harborough",764,789,939,776,736,-5.15463917525774,-0.929098717102383,59.1639871382637
"Stockton-on-Tees",766,683,615,674,732,8.60534124629081,-1.12862410223513,84.6242774566474
"Hart",606,725,851,734,723,-1.49863760217984,4.51206246291707,68.3364839319471
"Thurrock",618,924,1260,605,720,19.0082644628099,3.89293260091044,88.0195599022005
"Newark & Sherwood",838,707,712,691,704,1.88133140376266,-4.26248289444825,51.4619883040936
"Preston",1003,989,692,747,691,-7.49665327978582,-8.8945665726089,49.2516037063436
"South Oxfordshire",484,446,557,552,675,22.2826086956522,8.67123503638512,58.0395528804815
"Tendring",602,611,636,590,667,13.0508474576271,2.59645045056194,84.5373891001267
"Copeland",95,162,191,180.562,635.959,252.210874934925,60.8519677489981,141.390518665419
"Broxbourne",799,777,775,616,635,3.08441558441559,-5.58157829721886,55.6529360210342
"South Kesteven",618,635,654,677,635,-6.20384047267356,0.680719973281163,47.3527218493661
"Knowsley",702,444,435,519,621,19.6531791907514,-3.0185614085891,74.3712574850299
"Burnley",634,654,591,632,614,-2.84810126582279,-0.798148402345356,66.1637931034483
"Telford and Wrekin",304,292,504,545,611,12.1100917431193,19.0671358015928,101.158940397351
"Cherwell",811,754,758,788,610,-22.5888324873096,-6.87264995619107,34.0439781225583
"Stroud",534,559,609,407,610,49.8771498771499,3.38252723479815,60.4558969276511
"Rother",480,463,574,525,591,12.5714285714286,5.33836200827347,39.5053475935829
"Bromsgrove",610,659,637,783,582,-25.6704980842912,-1.1678399240946,52.0572450805009
"West Devon",516,605,567,592,579,-2.19594594594594,2.92176268449937,58.7221095334686
"Charnwood",512,477,567,608,577,-5.09868421052632,3.0330279311658,60.4188481675393
"North Tyneside",500,383,359,445,576,29.438202247191,3.60080256445405,20.3246294989414
"Wealden",533,463,585,620,570,-8.06451612903226,1.69202877140333,262.672811059908
"Torridge",770,732,527,584,568,-2.73972602739725,-7.32461420061833,44.9367088607595
"West Oxfordshire",435,432,512,473,560,18.3932346723044,6.51841427013222,143.589743589744
"Rochford",645,595,619,432,544,25.9259259259259,-4.16816674043341,34.3651295009476
"Lewes",649,599,559,527,539,2.27703984819733,-4.5367936393415,56.029106029106
"Kettering",516,488,481,533,535,0.37523452157599,0.908097951739917,62.2817229336438
"Runnymede",485,508,498,492,528,7.31707317073172,2.14639548803301,60.6896551724138
"High Peak",560,448,453,515,525,1.94174757281553,-1.60051643672848,39.5629238884702
"Derbyshire Dales",512,583,566,583,518,-11.1492281303602,0.291690020382185,22.4534026874729
"Forest Heath",351,430,426,487,492,1.02669404517455,8.80891922629814,73.3233979135618
"Hinckley & Bosworth",402,401,508,549,487,-11.2932604735883,4.91213545015776,76.9352290679305
"Newcastle-under-Lyme",362,525,530,481,479,-0.415800415800419,7.25232998611181,44.8082319925164
"Basildon",666,518,540,414,477,15.2173913043478,-8.00567493457067,84.2756183745583
"Braintree",462,419,478,456,476,4.3859649122807,0.749116018211526,42.8828828828829
"Gedling",481,489,465,417,464,11.2709832134292,-0.895533939805637,127.472527472527
"Cannock Chase",999,1048,1045,507,461,-9.07297830374753,-17.5797629461856,62.9781420765027
"Three Rivers",357,459,441,464,457,-1.50862068965517,6.36824554802504,122.849462365591
"Sedgemoor",452,447,436,453,455,0.441501103752756,0.165517807727089,38.1711409395973
"Craven",382,309,394,462,447,-3.24675324675324,4.00663367979748,28.4713375796178
"Wyre",614,678,586,523,436,-16.6347992351816,-8.20277992242524,73.8983050847458
"Ribble Valley",215,240,233,240,433,80.4166666666667,19.1275908757065,75.9649122807018
"Gosport",327,311,376,397,427,7.55667506297229,6.8981109376103,45.2330508474576
"Nottinghamshire",3352,18,179,327,418,27.82874617737,-40.5751535853465,54.640522875817
"Amber Valley",419,395,392,404,406,0.495049504950501,-0.784847866501959,57.1026722925457
"South Bucks",405,429,467,393,406,3.30788804071247,0.0616713213242193,36.5765765765766
"Chorley",365,357,391,380,403.45808,6.17317894736844,2.53600399938076,51.0678504669112
"Staffordshire Moorlands",541,545,560,519,399,-23.121387283237,-7.32898758395553,65.4098360655738
"Castle Point",215,329,447,479,395,-17.5365344467641,16.4232339990118,41.7547568710359
"Barrow-in-Furness",452,460,546,377,388,2.91777188328912,-3.7449946034379,52.361673414305
"East Dorset",355,369,374,349,383,9.74212034383955,1.91605517005302,62.7868852459016
"Adur",496,545,533,772,372,-51.8134715025907,-6.93951408979004,72.9411764705882
"Middlesborough",506,399,665,702,371,-47.1509971509972,-7.46503858816294,38.3264462809917
"West Lancashire",326,303,280,266,371,39.4736842105263,3.28543367893206,55.6221889055472
"Uttlesford",367,369,363,370,369,-0.270270270270274,0.13596224461534,39.3810032017076
"Mid Devon",522,470,307,356,362.021,1.69129213483146,-8.74307825589798,45.2399012777656
"South Norfolk",291,299,325,302,344,13.9072847682119,4.27167821173904,111.326860841424
"Broxtowe",258,278,270,314,340,8.28025477707006,7.14324678840808,110.032362459547
"Fylde",274,265,302,308,331,7.46753246753246,4.83815218823334,47.5574712643678
"Wellingborough",360,316,343,347,330,-4.89913544668588,-2.1517957366443,NA
"North Kesteven",137,153,155,167,317,89.8203592814371,23.33452733284,91.8840579710145
"Babergh",339,330,283,269,316,17.4721189591078,-1.74111172708099,183.720930232558
"Hambleton",354,412,391,336,316,-5.95238095238095,-2.79895026981137,43.9499304589708
"Erewash",342,355,368,327,315,-3.6697247706422,-2.0349618518222,66.5961945031712
"Vale of White Horse",541,565,536,478,308,-35.5648535564854,-13.1362923093098,62.8571428571429
"Rugby",1309,1346,903,373,306,-17.9624664879357,-30.4662831127784,55.7377049180328
"Rushcliffe",303,272,221,227,301,32.5991189427313,-0.165426538225366,52.6223776223776
"Fenland",273,298,276,313,298,-4.7923322683706,2.21471081181266,9933.33333333333
"Tamworth",474,480,494,439,297,-32.3462414578588,-11.0298081797329,28.4210526315789
"Tewkesbury",521,331,295,289,293,1.3840830449827,-13.4020773154795,40.8647140864714
"Melton",250,267,335,291,282,-3.09278350515464,3.05694754785533,40.7514450867052
"Rutland",273,282,251,277,272,-1.80505415162455,-0.0917011509967591,51.4177693761815
"Maldon",306,299,288,235,269,14.468085106383,-3.17049462796819,31.7591499409681
"Ryedale",263,282,270,247,263,6.47773279352226,0,30.0228310502283
"Staffordshire",1327,1317,1377,314,256,-18.4713375796178,-33.7261408248454,134.031413612565
