"auth.name","2013","2014","2015","2016","2017","change","change.4","prop.income"
"Durham",3.784,3.387,3.315,3.461,3.377,-2.42704420687663,-2.80476296759502,86.7900282703675
"Reading",3.579,3.702,3.4009584748339,7.628,3.36342543,-55.906850681699,-1.54108938672957,45.6124516478646
"Coventry",2.735,2.769,2.889,3.003,3.343,11.3220113220113,5.14648560193185,51.998755638513
"Bedford",3.607,3.193,3.163,3.28,3.325,1.37195121951221,-2.01459842689125,67.0498084291188
"Windsor & Maidenhead",3.862,3.647,3.269,3.63,3.273,-9.83471074380165,-4.0525506613116,40.3774981495189
"Wiltshire",3.094,3.822,3.91,4.158,3.216,-22.6551226551227,0.971528976389169,42.3046566692976
"Tunbridge Wells",3.031,3.325,3.032,3.618,3.161,-12.6312880044223,1.05542662447189,44.5399464562491
"Cambridgeshire",2.817,4.199,3.228,2.579,3.121,21.0158976347421,2.59512629257159,54.40125501133
"Chelmsford",2.616,3.798,2.857,3.106,3.09649,-0.306181584030909,4.30568644156228,40.7562671271642
"Kirklees",3.775,3.502,3.37,2.948,3.091,4.85074626865671,-4.87481546507471,61.0628210193599
"West Sussex",3.961,3.637,3.685,2.926,3.067,4.81886534518114,-6.19473095603024,83.5012251565478
"Wycombe",1.938,2.116,2.196,2.138,3.005,40.5519176800748,11.5893315131947,93.90625
"South Lakeland",2.294,2.489,2.91,2.33,2.958,26.9527896995708,6.56171196316817,54.2155425219941
"Hampshire",0,2.183,2.747,2.882,2.952,2.42886884108258,NA,96.8821791926485
"Poole",2.86,2.691,2.807,2.859,2.868,0.314795383001055,0.0698568361707341,42.5456163773921
"Stockport",2.182,2.199,2.213,2.558,2.86,11.8060985144644,6.99853259937249,67.998097955302
"Southampton",2.793,2.421,3.056,3,2.839,-5.36666666666666,0.409224810550612,29.4044536509581
"Southend-on-Sea",3.515,3.725,3.37,2.924,2.821,-3.52257181942544,-5.3502569723125,36.9579457618237
"Horsham",1.878,2.221,2.463,2.457,2.819,14.7334147334147,10.6878296590261,57.3200488003253
"Bradford",3.554,3.473,3.007,2.762,2.795,1.19478638667631,-5.82923527201014,52.8155706727135
"Swindon",3.499,3.369,3.507,3.102,2.773,-10.6060606060606,-5.64791932504597,47.2080354102826
"Milton Keynes",3.201,2.876,3.065,2.733,2.743,0.36589828027806,-3.78671712824946,19.5384286630102
"St Edmundsbury",1.693,2.679,2.798,2.711,2.74,1.06971597196608,12.7907283605273,46.709853392431
"Blackpool",2.379,2.546,2.346,2.702,2.73,1.03626943005182,3.50040548809314,42.2339108910891
"East Riding of Yorkshire",2.434,2.075,2.056,2.557,2.696,5.43605788032852,2.58877133921267,66.5022200296004
"North Hertfordshire",2.083,1.059,2.017,2.174,2.648,21.803127874885,6.18353455547316,74.9716874292186
"Torbay",2.701,2.781,2.906,2.574,2.598,0.932400932400924,-0.967295224572029,40.625488663018
"King's Lynn & West Norfolk",2.329,2.431,2.666,2.734,2.59,-5.26700804681785,2.69104394981294,48.8956012837455
"York",2.392,2.343,2.475,2.447,2.578,5.35349407437677,1.88973540312467,32.1246105919003
"Ipswich",2.19,2.263,2.344,2.578,2.577,-0.0387897595034872,4.15199087143694,66.6063582321013
"Winchester",2.371,1.943,2.4,2.531,2.522,-0.355590675622295,1.55548441439306,35.9156935346055
"Northampton",1.913,1.627,2.035,2.161,2.477,14.6228597871356,6.67257017666196,70.4894706886739
"Sefton",2.579,2.597,2.554,2.563,2.423,-5.4623488099883,-1.54777897870914,49.4590732802613
"Watford",2.457,2.425,2.672,2.539,2.37,-6.65616384403307,-0.897229119897081,85.1598993891484
"Dudley",2.303,1.601,2.358,2.209,2.326,5.29651425984608,0.24874468897782,106.795224977043
"Shropshire",2.223,1.676,2.479,2.435,2.3177254856,-4.81620182340853,1.04867737054646,45.2802501562395
"Exeter",3.059,2.234,2.076,2.203,2.309,4.81162051747619,-6.7902991834936,31.2491541480579
"Thanet",1.917,1.901,1.95,2.071,2.286,10.3814582327378,4.49933537276117,79.2099792099792
"St Albans",1.753,2.003,2.079,2.373,2.275,-4.1297935103245,6.73328377807649,56.4796425024826
"Luton",1.711,1.763,1.923,2.805,2.233,-20.3921568627451,6.88325675661705,62.671905697446
"North Somerset",1.199,1.47,1.343,2.43640292,2.232,-8.3895368176623,16.806968228659,63.9358350042968
"Stevenage",1.47,1.487,1.587,1.9127,2.231,16.6413969780938,10.9929920520487,47.2769654587836
"Sunderland",2.176,2.331,2.14,2.195,2.216,0.956719817767663,0.456424455048166,76.8110918544194
"Great Yarmouth",1.875,2.125,2.028,2.056,2.187,6.3715953307393,3.92304845413263,76.7368421052632
"Slough",2.184,2.245,2.31957247,2.28616752,2.17183941,-5.00086319133779,-0.139492493862792,130.481274976102
"Wakefield",2.261,2.452,2.585,2.217828526736,2.166,-2.33690414345405,-1.06738866132309,68.9369828134946
"Lancashire",2.154,1.725,1.813,1.802,2.124,17.8690344062153,-0.350022870602951,68.1861958266453
"Gloucestershire",1.287,1.538,1.959,1.959,2.119,8.16743236345074,13.2760515483655,47.1622523926107
"Chichester",1.833,2.123,2.04768,2.058,2.095,1.79786200194366,3.39639347533351,32.7446076899031
"Allerdale",2.22,1.88,1.28,1.492,2.092,40.2144772117963,-1.47369941346903,67.7461139896373
"Crawley",1.443,1.345,0.534,1.799,2.083,15.7865480822679,9.61140251081956,99.6174079387853
"Derby City",2.25,2.257,2.318,2.435,2.06351,-15.2562628336755,-2.13981894351519,37.8417384925729
"Warwick",4.474,3.262,2.101,1.647,2.062,25.197328476017,-17.6055099281324,66.36626971355
"Somerset",1.812,1.897,1.858,1.904,2.052,7.77310924369749,3.15844589566867,99.7569275644142
"Solihull",2.329,2.442,2.273,1.852,2.012,8.63930885529156,-3.59165624732867,45.9435924810467
"Warwickshire",3.029,2.725,2.047,1.889,1.999,5.82318687136052,-9.86813029792407,50.9299363057325
"Leicestershire",1.34,1.846,1.64,1.348,1.998,48.2195845697329,10.5026444730198,101.31845841785
"Lincoln",1.642,1.797,2.037,1.819,1.992,9.51072017592082,4.94917895359555,47.125621007807
"Wigan",1.899,1.643,1.804,1.927,1.961,1.76440062272962,0.806412010970559,85.7455181460429
"New Forest",1.52,1.625,1.658,1.923,1.952,1.50806032241289,6.45328221618808,63.130659767141
"Oldham",0.475,0.494,0.535,2.043,1.949,-4.60107684777289,42.3244641501129,97.9889391654097
"West Dorset",1.869,0,1.89,2.028,1.947942,-3.94763313609468,1.03961438055971,48.9401676074781
"Maidstone",1.865,1.778,2.061,1.584,1.884,18.9393939393939,0.253724413424194,48.4567901234568
"Mendip",1.472,1.625,1.61639454,1.563,1.87589431,20.0188298144594,6.24907040877762,58.7337104492118
"Harrogate",1.756,1.589,1.546,1.654,1.855,12.1523579201935,1.38059846367167,46.4098073555166
"Aylesbury Vale",1.945,2.225,2.068,2.028,1.854,-8.57988165680473,-1.19076633779136,57.2045664918235
"Elmbridge",1.689,2.404,2.381,2.297,1.849,-19.5037004788855,2.28850127467579,42.9301137682842
"Northumberland",2.275,2.173,2.046,1.873,1.845,-1.494927923118,-5.10272485830704,121.943159286186
"Cheltenham",1.821,1.716,1.48,1.897,1.805,-4.84976278334213,-0.22038701443442,43.2542535346274
"Taunton Deane",1.191,1.432,1.165,1.435,1.799,25.3658536585366,10.8612702572588,36.9101354123923
"Northamptonshire",1.812,1.613,1.60726101,2.04405539303281,1.77704701098908,-13.0626783869866,-0.48577138442415,58.88161070209
"Stafford",1.603,1.473,1.361,1.619,1.759,8.64731315626929,2.34887639894199,67.7842003853564
"Sandwell",1.972,1.685,1.797,1.733,1.754,1.21177149451816,-2.88626227835063,77.0989010989011
"Peterborough",1.585,1.479,1.65,1.571,1.747,11.2030553787397,2.46272684860009,55.8503836317136
"Epsom & Ewell",1.643,1.626,1.512,1.472,1.742,18.3423913043478,1.47350154058903,41.4860681114551
"Fareham",1.697,1.435,1.484005,1.58,1.716,8.60759493670886,0.278738124673783,68.2306163021869
"Ashford",1.278,1.289,1.364,1.104,1.7153899,55.3795199275362,7.63611120602929,66.9501068466223
"West Berkshire",1.396,1.508,1.8,1.708,1.704,-0.23419203747072,5.11048573225521,43.7147255002565
"Bolton",1.804,1.599,1.676,1.477,1.681,13.8117806364252,-1.74994660747391,73.6311870346036
"Blackburn with Darwen",0.926,1.052,0.747,1.388,1.663,19.8126801152738,15.763144640139,67.8221859706362
"Dacorum",1.53,1.438,1.519,1.692,1.625,-3.95981087470449,1.51739936260864,71.3345039508341
"Salford",1.696,1.369,1.422,1.527,1.61,5.43549443352983,-1.29253306697684,72.8177295341474
"Gateshead",1.61,1.825,1.627,1.595,1.602,0.43887147335424,-0.124455748271202,75.3527751646284
"Tonbridge & Malling",1.734,1.734,1.67,1.799,1.6,-11.0617009449694,-1.99060183553067,48.2800241400121
"Weymouth & Portland",1.519,1.547,1.298,1.333,1.562228,17.196399099775,0.70398600933228,50.1720599112129
"Swale",1.361,1.403,1.358,1.445,1.562,8.09688581314877,3.50366450511079,55.9856630824373
"Worthing",0.563,1.19,1.449,1.385,1.553,12.129963898917,28.8741355613637,59.5475460122699
"Waverley",1.476,1.371,1.443,1.692,1.55,-8.39243498817966,1.23048910057229,30.1087801087801
"South Hams",1.629,1.502,1.355,1.366,1.544,13.0307467057101,-1.33081228611548,50.9066930431916
"Sevenoaks",1.191,1.263,1.279,1.557,1.542,-0.963391136801533,6.67021073134728,45.9886668654936
"Chesterfield",1.63,1.465,1.49,1.464,1.54,5.19125683060109,-1.40990635889174,61.9469026548673
"Spelthorne",1.587,1.6,1.493,1.66,1.533,-7.65060240963855,-0.861736621952791,80.1359121798223
"Derbyshire",1.369,1.33,1.222,1.342,1.524,13.5618479880775,2.71772208455332,114.5003756574
"Rushmoor",1.894,1.937,1.37,1.472,1.523,3.46467391304348,-5.30436030587275,63.6173767752715
"Mid Sussex",1.156,1.179,1.202,1.38,1.499,8.62318840579712,6.7114324395358,55.0293685756241
"Welwyn Hatfield",1.568,1.342,1.33,1.44518377707792,1.48946163,3.06382161385757,-1.27643826837711,84.1380614225705
"Basingstoke & Deane",1.345,1.346,1.503,1.444,1.486,2.90858725761774,2.52366698070847,52.0855240098142
"Gloucester",2.072,1.804,1.407,1.443,1.468,1.73250173250172,-8.25464697374023,60.3122432210353
"Calderdale",1.913,1.861,1.695,1.538,1.458,-5.20156046814044,-6.56477441064111,41.728677733257
"Darlington",1.141,1.207,1.171,1.441,1.438,-0.208188757807079,5.95423261524588,55.1169030279801
"Worcester",0.512,1.271,1.665,1.279,1.42,11.0242376856919,29.0489858274477,37.4966992342223
"Stratford-on-Avon",2.614,1.958,1.29,1.27,1.412,11.1811023622047,-14.2701076541212,54.0996168582375
"Kingston upon Hull",1.181,1.093,1.259,1.474,1.384,-6.10583446404343,4.04507991891083,38.1687810259239
"Mansfield",1.277,1.334,1.789,1.416,1.383,-2.33050847457626,2.01354054308813,82.5178997613365
"Test Valley",1.293,1.223,1.286,1.331,1.381,3.75657400450788,1.65969172960039,52.7703477264043
"Wolverhampton",3.557,1.808,2.069,1.654,1.379,-16.6263603385731,-21.0921700017623,43.0265210608424
"Wirral",1.276,1.239,1.229,1.284,1.377,7.2429906542056,1.92267572765523,55.0579768092763
"Dover",1.186,1.206,1.217,1.275,1.371,7.5294117647059,3.69031443200964,55.2822580645161
"Scarborough",2.912,3.564,1.209,1.495,1.341,-10.3010033444816,-17.6223588786906,25.3881105641802
"Bury",1.491,1.252,1.27,1.244,1.329,6.83279742765272,-2.83455715409769,51.1941448382126
"Eastleigh",1.186,1.253,1.329,1.132,1.328,17.3144876325088,2.86753819243457,54.0496540496541
"Wychavon",0.705,0.73,1.162,0.904,1.3,43.8053097345133,16.5302179768239,42.8054000658545
"Lancaster",1.049,1.039,1.043,1.124,1.296,15.3024911032028,5.42834239283045,43.4316353887399
"Isle of Wight",1.454,1.403,1.13,1.176,1.293,9.94897959183673,-2.89121293988583,30.3735024665257
"East Lindsey",1.285,1.17,1.347,1.26,1.276,1.26984126984127,-0.175559050113028,40.5336721728081
"North Devon",1.377,1.272,1.268,1.228,1.26,2.60586319218241,-2.19542928339601,37.2891387984611
"Teignbridge",1.346,1.087,1.106,1.165,1.253,7.55364806866952,-1.77399007321309,35.7183580387685
"Hertsmere",1.146,1.157,1.153,1.201,1.247,3.83014154870942,2.13402772910518,65.978835978836
"Hartlepool",1.116,0.955,1.079,1.264,1.235,-2.29430379746834,2.56535575595509,87.4026893135173
"Shepway",1.057,1.223,1.256,1.219,1.206,-1.06644790812143,3.35180840461886,63.5405690200211
"St Helens",1.372,1.433,1.231,1.215,1.194,-1.72839506172841,-3.41436178869438,73.7492279184682
"Wokingham",0.726,0.874,0.772,0.839,1.1469497496,36.7043801668653,12.1119593172763,59.581805174026
"East Devon",1.408,1.077,1,1.008,1.14066838,13.1615456349206,-5.12775294319741,33.8731418198067
"Cumbria",0.437,0.711,1.128,1.002,1.132,12.9740518962076,26.8648316438113,115.864892528147
"Lincolnshire",0.758,0.781,0.713,0.751,1.13,50.4660452729694,10.4974636724736,122.162162162162
"Central Bedfordshire",0,0,0,0,1.128,NA,NA,63.4420697412823
"Carlisle",1.754,1.665,1.124,1.166,1.109,-4.88850771869639,-10.8286196871292,66.9281834640917
"Huntingdonshire",0.985,1.183,1.26,1.223,1.106,-9.56663941128373,2.93894764883582,44.3286573146293
"Nuneaton & Bedworth",1.085,0,1.168,1.083,1.101,1.66204986149584,0.366642263070971,50.7841328413284
"South Gloucestershire",0.963,0.97,0.952,0.947,1.097,15.8394931362196,3.31064788445716,153.426573426573
"Mole Valley",0.968,0.824,0.977,1.088,1.066,-2.02205882352942,2.44021041392963,43.4747145187602
"Trafford",1.467,1.183,1.25,1.075,1.052,-2.13953488372091,-7.97699595351744,38.7191755612808
"Rochdale",1.26,0.953,0.977,0.96,1.05,9.375,-4.45572077956332,98.406747891284
"Barnsley",0.961,0.997,0.99,0.995,1.046,5.12562814070353,2.1414630313817,53.3673469387755
"Reigate and Banstead",1.394,1.042,2.2,0.899,1.035,15.1279199110122,-7.17405183236654,31.0437912417516
"North East Lincolnshire",1.478,1.45,1.169,1.112,1.026,-7.7338129496403,-8.72155526195102,49.8784637822071
"Hastings",1.389,1.661,0.931,0.998,1.018,2.00400801603206,-7.47451227122838,61.0677864427115
"Gravesham",0.985,1.036,0.975,0.9,1.012,12.4444444444444,0.678345628738186,45.2796420581655
"Walsall",1.64,1.566,1.104,0.891,0.991,11.2233445566779,-11.8327182156494,62.5631313131313
"Chiltern",0.814,0.921,0.908,0.843,0.977,15.8956109134045,4.66887099688333,45.7611241217799
"East Staffordshire",0.844,0.761,0.833,0.791,0.962,21.6182048040455,3.32565245890399,72.2222222222222
"Waveney",0.97,0.924,0.898,0.951,0.943,-0.841219768664573,-0.703260191787458,43.4162062615101
"Wyre Forest",1.022,0.961,0.939,0.981,0.938,-4.38328236493375,-2.12134662629554,62.9952988582941
"South Somerset",1.469,1.451,1.274,0.894,0.935,4.58612975391499,-10.6802592692489,46.3789682539683
"Christchurch",0.825,0.77,0.73,0.795,0.916,15.2201257861635,2.65033742219192,30.7588985896575
"Brentwood",0.698,0.89,0.849,0.874,0.903,3.31807780320365,6.64931784045382,51.1904761904762
"North Norfolk",0.721,0.787,0.76,0.857,0.902,5.25087514585765,5.75911749773119,34.3488194973343
"Warrington",0.98,1.006,0.885,0.84332,0.90056867,6.7884871697576,-2.0909831542406,68.3473549199892
"North West Leicestershire",0.676,0.663,0.668,0.782,0.893,14.1943734015345,7.20775229390231,130.555555555556
"East Hampshire",0.556,0.597,0.579,0.82,0.88952767,8.47898414634147,12.4659788764097,37.9503263982787
"Dorset",0.765,0.727,0.756372,0.988,0.883,-10.6275303643725,3.65131520253243,58.5155732273028
"Arun",1.199,1.109,1.205,1.26,0.869,-31.031746031746,-7.73220366205354,58.0882352941177
"Rotherham",0.857,0.802,0.822,0.783,0.819,4.59770114942528,-1.12744206229817,60.8017817371938
"Suffolk Coastal",0.698,0.679,0.738,0.763,0.818,7.20838794233289,4.04577998494784,44.9697636063771
"Dartford",0.837,0.771,0.829,0.823,0.799,-2.91616038882138,-1.15485784503282,83.4900731452456
"Cotswold",0.908,0.927,0.966,1.018,0.795,-21.9056974459725,-3.26796595885337,33.7436332767402
"Epping Forest",0.614,0.706,0.738,0.834,0.787,-5.63549160671461,6.40244075335348,57.2780203784571
"Cherwell",0.754,0.758,0.788,0.61,0.78,27.8688524590164,0.851140570209497,45.6674473067916
"Lichfield",0.784,0.879,0.771,0.844,0.769,-8.88625592417061,-0.481786936611273,33.8319401671799
"North Tyneside",0.383,0.359,0.445,0.576,0.769,33.5069444444445,19.0369776109313,30.8959421454399
"West Devon",0.605,0.567,0.592,0.579,0.767,32.4697754749568,6.11089980989798,72.1542803386642
"Harborough",0.789,0.939,0.776,0.736,0.766,4.07608695652175,-0.736875439333962,54.9497847919656
"Hart",0.725,0.851,0.734,0.723,0.766,5.94744121715077,1.38476311312354,71.7228464419476
"North Lincolnshire",0.904,0.777,0.774,0.764,0.72928814,-4.54343717277487,-5.22742512760476,92.9424370586397
"South Tyneside",1.008,1.015,0.985,0.745,0.729,-2.14765100671141,-7.78177705731035,42.7315357561547
"Newark & Sherwood",0.707,0.712,0.691,0.704,0.72,2.27272727272727,0.456552693335865,54.7112462006079
"South Kesteven",0.635,0.654,0.677,0.635,0.702,10.5511811023622,2.53941766836141,52.3880597014925
"Broxbourne",0.777,0.775,0.616,0.635,0.696,9.60629921259842,-2.71473747058202,59.8452278589854
"South Oxfordshire",0.446,0.557,0.552,0.675,0.696,3.11111111111109,11.7682871008974,70.0201207243461
"Basildon",0.518,0.54,0.414,0.477,0.695,45.7023060796646,7.62514788401123,86.875
"Thurrock",0.924,1.26,0.605,0.72,0.689,-4.30555555555556,-7.07409215104638,68.3531746031746
"Surrey Heath",0.43,0.777,0,0.752,0.681,-9.44148936170212,12.1810922204645,97.2857142857143
"Bassetlaw",0.681,0.7,0.74,0.75,0.675,-10,-0.220995825777159,64.2857142857143
"Derbyshire Dales",0.583,0.566,0.583,0.518,0.671,29.5366795366795,3.57703896436719,28.81064834693
"Herefordshire",1.611,1.519,0.695,1.46,0.656,-55.0684931506849,-20.1174215212704,13.4812988080559
"Tendring",0.611,0.636,0.59,0.667,0.626,-6.14692653673163,0.6081772315641,80.3594351732991
"Knowsley",0.444,0.435,0.519,0.621,0.623,0.322061191626403,8.83692652825192,77.2952853598015
"Havant",1.057,0.973,0.93,1.13736768,0.621,-45.4002420747528,-12.4504026177071,37.9635403293842
"Rother",0.463,0.574,0.525,0.591,0.618,4.56852791878173,7.48599250848119,42.069434989789
"Charnwood",0.477,0.567,0.608,0.577,0.608,5.37261698440207,6.25424752990751,64.818763326226
"Burnley",0.654,0.591,0.632,0.614,0.6,-2.28013029315962,-2.13140007023952,69.6864111498258
"Tameside",1.416,1.131,0,1.33691228,0.595,-55.4944622095924,-19.4874785081455,28.3874045801527
"Bromsgrove",0.659,0.637,0.783,0.582,0.581,-0.171821305841917,-3.1002448971224,46.3317384370016
"Kettering",0.488,0.481,0.533,0.535,0.579,8.22429906542055,4.36735697657151,69.1756272401434
"Preston",0.989,0.692,0.747,0.691,0.575,-16.7872648335745,-12.679163330679,44.2648190916089
"Torridge",0.732,0.527,0.584,0.568,0.57,0.35211267605635,-6.06207914104762,44.5660672400313
"Lewes",0.599,0.559,0.527,0.539,0.569,5.56586270871983,-1.27631423641051,57.8252032520325
"Forest Heath",0.43,0.426,0.487,0.492,0.564,14.6341463414634,7.01697285449694,83.9285714285714
"Wealden",0.463,0.585,0.62,0.57,0.562,-1.40350877192981,4.96362745343035,270.192307692308
"Rochford",0.595,0.619,0.432,0.544,0.555,2.02205882352942,-1.72478460746199,37.1983914209115
"Stroud",0.559,0.609,0.407,0.61,0.546,-10.4918032786885,-0.586535559637369,49.3670886075949
"High Peak",0.448,0.453,0.515,0.525,0.53,0.952380952380949,4.2916320874206,40.9899458623357
"Telford and Wrekin",0.292,0.504,0.545,0.611,0.518,-15.2209492635024,15.4082158390796,77.0833333333333
"Runnymede",0.508,0.498,0.492,0.528,0.516,-2.27272727272727,0.391396912518038,56.5789473684211
"Hinckley & Bosworth",0.401,0.508,0.549,0.487,0.484,-0.616016427104725,4.81543649509022,84.4677137870855
"Sedgemoor",0.447,0.436,0.453,0.455,0.479,5.27472527472526,1.74357594841248,38.8483373884834
"Cannock Chase",1.048,1.045,0.507,0.461,0.478,3.68763557483732,-17.819902252137,64.8575305291723
"Newcastle-under-Lyme",0.525,0.53,0.481,0.479,0.467,-2.50521920668058,-2.88431130912724,47.1241170534813
"Craven",0.309,0.394,0.462,0.447,0.462,3.35570469798658,10.5785457304382,28.2741738066096
"Stockton-on-Tees",0.683,0.615,0.674,0.732,0.46,-37.1584699453552,-9.40916097101297,62.6702997275204
"Adur",0.545,0.533,0.772,0.372,0.455,22.3118279569892,-4.41192325294829,72.107765451664
"Ribble Valley",0.24,0.233,0.24,0.433,0.454,4.8498845265589,17.2765422289776,76.3025210084034
"Chorley",0.357,0.391,0.38,0.40345808,0.44702335,10.7979669164142,5.78290713898566,77.4737175043328
"Staffordshire Moorlands",0.545,0.56,0.519,0.399,0.439,10.0250626566416,-5.26357228478509,65.9159159159159
"East Cambridgeshire",0.281,0.272,0.3,0.169,0.426,152.07100591716,10.9623944555783,184.415584415584
"Uttlesford",0.369,0.363,0.37,0.369,0.424,14.9051490514905,3.53444805576095,41.8558736426456
"Braintree",0.419,0.478,0.456,0.476,0.42,-11.7647058823529,0.0596125451013174,38.1818181818182
"Gedling",0.489,0.465,0.417,0.464,0.417,-10.1293103448276,-3.9036706526751,126.363636363636
"Hambleton",0.412,0.391,0.336,0.316,0.415,31.3291139240506,0.181543863727618,52.7318932655654
"Middlesborough",0.399,0.665,0.702,0.371,0.414,11.5902964959569,0.926883124959765,42.374616171955
"Amber Valley",0.395,0.392,0.404,0.406,0.405,-0.246305418719217,0.626989959623736,56.8820224719101
"Gosport",0.311,0.376,0.397,0.427,0.403,-5.62060889929742,6.69305833685796,41.9354838709677
"Barrow-in-Furness",0.46,0.546,0.377,0.388,0.392,1.03092783505154,-3.92020697596701,52.058432934927
"Wyre",0.678,0.586,0.523,0.436,0.392,-10.0917431192661,-12.800480205967,67.3539518900344
"South Bucks",0.429,0.467,0.393,0.406,0.391,-3.69458128078819,-2.29205791740887,33.0795262267344
"Mid Devon",0.47,0.307,0.356,0.362021,0.3855,6.48553536949512,-4.83404040619661,51.4892480299185
"East Dorset",0.369,0.374,0.349,0.383,0.372,-2.87206266318537,0.202635284180963,54.8672566371681
"West Oxfordshire",0.432,0.512,0.473,0.56,0.372,-33.5714285714286,-3.66928178725454,124
"Rushcliffe",0.272,0.221,0.227,0.301,0.356,18.2724252491694,6.9597239722579,43.4146341463415
"Babergh",0.33,0.283,0.269,0.316,0.353,11.7088607594937,1.69865081116447,232.236842105263
"West Lancashire",0.303,0.28,0.266,0.371,0.344,-7.27762803234502,3.22358863300496,52.4390243902439
"Boston",0.332,0.293,0.344,0.19,0.342,80,0.744653057071054,34.826883910387
"Fylde",0.265,0.302,0.308,0.331,0.335,1.2084592145015,6.03512026038187,50.0747384155456
"Three Rivers",0.459,0.441,0.464,0.457,0.332,-27.3522975929978,-7.77867673277949,97.3607038123167
"North Dorset",0.247,0.239,0.244,0.242,0.330034,36.3776859504132,7.51410214359931,50.7491650315843
"Fenland",0.298,0.276,0.313,0.298,0.327,9.73154362416109,2.34882758529062,10900
"Wellingborough",0.316,0.343,0.347,0.33,0.316,-4.24242424242425,0,NA
"Broxtowe",0.278,0.27,0.314,0.34,0.315,-7.35294117647059,3.17309041692657,91.0404624277457
"Erewash",0.355,0.368,0.327,0.315,0.313,-0.634920634920633,-3.09883551105588,63.2323232323232
"Castle Point",0.329,0.447,0.479,0.395,0.311,-21.2658227848101,-1.39677427456535,33.1910352187834
"Rugby",1.346,0.903,0.373,0.306,0.304,-0.653594771241828,-31.0622458424967,51.965811965812
"Maldon",0.299,0.288,0.235,0.269,0.297,10.4089219330855,-0.167645182910092,24.4243421052632
"West Somerset",0.236,0.252,0.197,0.222,0.289,30.1801801801802,5.19532990285276,44.1896024464832
"Tewkesbury",0.331,0.295,0.289,0.293,0.284,-3.0716723549488,-3.75623886560408,41.5204678362573
